filepath,digits,indexnum,errornumrandomgroup1,errornumrandomgroup2,errornumrandomgroup3
hsf_6/f3151_13/d3151_13/d3151_13_00115.png,9,77223,3,7,7
hsf_6/f3151_13/d3151_13/d3151_13_00073.png,1,77225,1,1,2
hsf_6/f3151_13/d3151_13/d3151_13_00096.png,6,77228,9,9,10
hsf_6/f3151_13/d3151_13/d3151_13_00067.png,9,77234,2,3,1
hsf_6/f3151_13/d3151_13/d3151_13_00103.png,6,77236,0,2,4
hsf_6/f3151_13/d3151_13/d3151_13_00075.png,0,77244,7,10,10
hsf_6/f3151_13/d3151_13/d3151_13_00074.png,3,77247,10,10,10
hsf_6/f3151_13/d3151_13/d3151_13_00098.png,1,77249,5,0,0
hsf_6/f3151_13/d3151_13/d3151_13_00077.png,0,77255,6,9,10
hsf_6/f3151_13/d3151_13/d3151_13_00044.png,9,77258,9,10,10
hsf_6/f3151_13/d3151_13/d3151_13_00039.png,8,77261,4,7,4
hsf_6/f3151_13/d3151_13/d3151_13_00013.png,3,77263,0,1,0
hsf_6/f3151_13/d3151_13/d3151_13_00085.png,3,77271,8,10,10
hsf_6/f3151_13/d3151_13/d3151_13_00035.png,5,77272,1,0,0
hsf_6/f3151_13/d3151_13/d3151_13_00063.png,3,77281,9,10,10
hsf_6/f3151_13/d3151_13/d3151_13_00062.png,1,77284,3,4,3
hsf_6/f3151_13/d3151_13/d3151_13_00089.png,9,77293,2,7,9
hsf_6/f3151_13/d3151_13/d3151_13_00092.png,8,77296,7,9,9
hsf_6/f3432_38/d3432_38/d3432_38_00110.png,0,77306,8,10,10
hsf_6/f3178_23/d3178_23/d3178_23_00019.png,2,77434,0,0,2
hsf_6/f3178_23/d3178_23/d3178_23_00072.png,1,77443,10,10,9
hsf_6/f3178_23/d3178_23/d3178_23_00003.png,5,77454,4,8,10
hsf_6/f3178_23/d3178_23/d3178_23_00116.png,4,77460,1,9,10
hsf_6/f3178_23/d3178_23/d3178_23_00024.png,8,77478,4,5,7
hsf_6/f3178_23/d3178_23/d3178_23_00051.png,9,77479,1,0,0
hsf_6/f3178_23/d3178_23/d3178_23_00086.png,3,77482,3,1,0
hsf_6/f3178_23/d3178_23/d3178_23_00020.png,3,77489,6,7,7
hsf_6/f3178_23/d3178_23/d3178_23_00041.png,3,77511,9,10,10
hsf_6/f3178_23/d3178_23/d3178_23_00070.png,4,77513,8,10,10
hsf_6/f3178_23/d3178_23/d3178_23_00036.png,4,77530,1,10,10
hsf_6/f3178_23/d3178_23/d3178_23_00093.png,2,77535,2,1,0
hsf_6/f3178_23/d3178_23/d3178_23_00022.png,0,77537,7,1,0
hsf_6/f3261_00/d3261_00/d3261_00_00127.png,8,77579,4,3,1
hsf_6/f3261_00/d3261_00/d3261_00_00064.png,6,77585,9,8,8
hsf_6/f3261_00/d3261_00/d3261_00_00039.png,9,77610,3,10,10
hsf_6/f3261_00/d3261_00/d3261_00_00121.png,8,77631,3,2,0
hsf_6/f3261_00/d3261_00/d3261_00_00073.png,5,77651,2,4,5
hsf_6/f3261_00/d3261_00/d3261_00_00126.png,9,77653,1,5,3
hsf_6/f3533_31/d3533_31/d3533_31_00013.png,3,77730,7,10,10
hsf_6/f3152_47/d3152_47/d3152_47_00101.png,2,77902,1,0,0
hsf_6/f3326_06/d3326_06/d3326_06_00028.png,0,77927,1,0,0
hsf_6/f3326_06/d3326_06/d3326_06_00040.png,7,77933,1,0,4
hsf_6/f3326_06/d3326_06/d3326_06_00074.png,5,77942,0,2,1
hsf_6/f3326_06/d3326_06/d3326_06_00048.png,9,77944,1,0,0
hsf_6/f3326_06/d3326_06/d3326_06_00030.png,7,77947,7,10,10
hsf_6/f3326_06/d3326_06/d3326_06_00120.png,0,77951,0,1,0
hsf_6/f3326_06/d3326_06/d3326_06_00013.png,5,77957,0,1,0
hsf_6/f3326_06/d3326_06/d3326_06_00021.png,2,77959,9,10,10
hsf_6/f3326_06/d3326_06/d3326_06_00097.png,9,77964,0,0,1
hsf_6/f3326_06/d3326_06/d3326_06_00101.png,9,77966,1,1,1
hsf_6/f3326_06/d3326_06/d3326_06_00063.png,0,77979,2,1,0
hsf_6/f3326_06/d3326_06/d3326_06_00033.png,9,77980,2,6,8
hsf_6/f3326_06/d3326_06/d3326_06_00022.png,4,77983,0,0,6
hsf_6/f3326_06/d3326_06/d3326_06_00083.png,3,77991,6,8,10
hsf_6/f3326_06/d3326_06/d3326_06_00036.png,4,77993,0,1,1
hsf_6/f3326_06/d3326_06/d3326_06_00116.png,4,77997,1,0,0
hsf_6/f3326_06/d3326_06/d3326_06_00062.png,3,78001,9,10,10
hsf_6/f3326_06/d3326_06/d3326_06_00046.png,3,78002,1,7,9
hsf_6/f3326_06/d3326_06/d3326_06_00102.png,8,78003,3,4,5
hsf_6/f3326_06/d3326_06/d3326_06_00084.png,4,78009,0,3,8
hsf_6/f3326_06/d3326_06/d3326_06_00057.png,3,78012,0,6,10
hsf_6/f3326_06/d3326_06/d3326_06_00114.png,8,78017,1,0,0
hsf_6/f3326_06/d3326_06/d3326_06_00011.png,3,78026,1,0,0
hsf_6/f3326_06/d3326_06/d3326_06_00056.png,5,78027,4,8,10
hsf_6/f3326_06/d3326_06/d3326_06_00117.png,2,78028,4,5,4
hsf_6/f3326_06/d3326_06/d3326_06_00032.png,4,78033,3,0,0
hsf_6/f3326_06/d3326_06/d3326_06_00085.png,4,78039,7,10,10
hsf_6/f3326_06/d3326_06/d3326_06_00000.png,0,78041,4,0,0
hsf_6/f3326_06/d3326_06/d3326_06_00082.png,9,78043,4,7,8
hsf_6/f3338_15/d3338_15/d3338_15_00027.png,7,78051,1,0,0
hsf_6/f3338_15/d3338_15/d3338_15_00029.png,9,78068,0,0,1
hsf_6/f3338_15/d3338_15/d3338_15_00031.png,5,78070,0,1,0
hsf_6/f3338_15/d3338_15/d3338_15_00043.png,2,78084,7,7,10
hsf_6/f3338_15/d3338_15/d3338_15_00089.png,4,78104,7,10,10
hsf_6/f3338_15/d3338_15/d3338_15_00042.png,9,78127,2,7,10
hsf_6/f3338_15/d3338_15/d3338_15_00041.png,3,78138,7,10,10
hsf_6/f3338_15/d3338_15/d3338_15_00037.png,5,78139,1,0,0
hsf_6/f3338_15/d3338_15/d3338_15_00076.png,4,78148,0,2,5
hsf_6/f3338_15/d3338_15/d3338_15_00032.png,9,78151,3,7,3
hsf_6/f3338_15/d3338_15/d3338_15_00025.png,5,78155,2,0,0
hsf_6/f3387_42/d3387_42/d3387_42_00051.png,8,78251,0,0,1
hsf_6/f3526_34/d3526_34/d3526_34_00019.png,1,78317,2,10,10
hsf_6/f3526_34/d3526_34/d3526_34_00017.png,9,78347,0,2,1
hsf_6/f3526_34/d3526_34/d3526_34_00021.png,3,78353,4,4,2
hsf_6/f3577_03/d3577_03/d3577_03_00087.png,1,78417,2,10,9
hsf_6/f3577_03/d3577_03/d3577_03_00121.png,0,78419,2,0,0
hsf_6/f3577_03/d3577_03/d3577_03_00093.png,8,78421,1,0,0
hsf_6/f3577_03/d3577_03/d3577_03_00102.png,0,78427,1,0,0
hsf_6/f3577_03/d3577_03/d3577_03_00063.png,7,78432,9,10,10
hsf_6/f3577_03/d3577_03/d3577_03_00058.png,3,78441,9,10,10
hsf_6/f3577_03/d3577_03/d3577_03_00112.png,8,78456,1,0,0
hsf_6/f3577_03/d3577_03/d3577_03_00018.png,8,78475,3,3,6
hsf_6/f3577_03/d3577_03/d3577_03_00051.png,3,78477,0,1,0
hsf_6/f3577_03/d3577_03/d3577_03_00120.png,1,78479,0,1,0
hsf_6/f3577_03/d3577_03/d3577_03_00104.png,6,78481,2,0,0
hsf_6/f3577_03/d3577_03/d3577_03_00004.png,4,78500,5,8,7
hsf_6/f3577_03/d3577_03/d3577_03_00084.png,2,78511,4,2,2
hsf_6/f3293_30/d3293_30/d3293_30_00032.png,4,78534,6,5,2
hsf_6/f3293_30/d3293_30/d3293_30_00050.png,3,78543,5,9,10
hsf_6/f3293_30/d3293_30/d3293_30_00039.png,3,78545,7,10,10
hsf_6/f3293_30/d3293_30/d3293_30_00017.png,1,78547,2,10,10
hsf_6/f3293_30/d3293_30/d3293_30_00011.png,3,78555,9,10,10
hsf_6/f3293_30/d3293_30/d3293_30_00042.png,3,78564,2,8,8
hsf_6/f3293_30/d3293_30/d3293_30_00073.png,8,78566,2,8,10
hsf_6/f3293_30/d3293_30/d3293_30_00075.png,3,78567,9,10,10
hsf_6/f3293_30/d3293_30/d3293_30_00029.png,9,78575,1,0,0
hsf_6/f3293_30/d3293_30/d3293_30_00014.png,6,78607,1,0,0
hsf_6/f3293_30/d3293_30/d3293_30_00021.png,5,78608,0,3,7
hsf_6/f3293_30/d3293_30/d3293_30_00111.png,8,78609,8,9,10
hsf_6/f3293_30/d3293_30/d3293_30_00069.png,2,78610,7,8,5
hsf_6/f3293_30/d3293_30/d3293_30_00098.png,0,78616,1,0,0
hsf_6/f3293_30/d3293_30/d3293_30_00024.png,8,78618,3,7,5
hsf_6/f3293_30/d3293_30/d3293_30_00072.png,8,78622,4,8,10
hsf_6/f3293_30/d3293_30/d3293_30_00023.png,7,78627,1,0,0
hsf_6/f3293_30/d3293_30/d3293_30_00005.png,5,78643,1,3,2
hsf_6/f3293_30/d3293_30/d3293_30_00045.png,5,78647,8,9,6
hsf_6/f3293_30/d3293_30/d3293_30_00003.png,3,78648,6,10,10
hsf_6/f3456_33/d3456_33/d3456_33_00039.png,6,78669,0,0,1
hsf_6/f3456_33/d3456_33/d3456_33_00089.png,1,78703,9,10,10
hsf_6/f3456_33/d3456_33/d3456_33_00078.png,0,78720,4,3,2
hsf_6/f3456_33/d3456_33/d3456_33_00030.png,8,78729,3,4,7
hsf_6/f3240_48/d3240_48/d3240_48_00018.png,3,78786,0,1,4
hsf_6/f3240_48/d3240_48/d3240_48_00002.png,8,78791,7,10,10
hsf_6/f3240_48/d3240_48/d3240_48_00021.png,8,78794,0,2,8
hsf_6/f3240_48/d3240_48/d3240_48_00044.png,5,78801,8,10,10
hsf_6/f3240_48/d3240_48/d3240_48_00036.png,4,78803,0,0,1
hsf_6/f3240_48/d3240_48/d3240_48_00057.png,1,78809,9,9,10
hsf_6/f3240_48/d3240_48/d3240_48_00072.png,5,78814,4,6,5
hsf_6/f3240_48/d3240_48/d3240_48_00075.png,8,78820,2,2,7
hsf_6/f3240_48/d3240_48/d3240_48_00039.png,8,78827,1,1,1
hsf_6/f3240_48/d3240_48/d3240_48_00023.png,1,78830,1,0,0
hsf_6/f3240_48/d3240_48/d3240_48_00043.png,1,78832,9,10,10
hsf_6/f3240_48/d3240_48/d3240_48_00025.png,1,78833,9,10,10
hsf_6/f3240_48/d3240_48/d3240_48_00065.png,1,78838,2,3,5
hsf_6/f3240_48/d3240_48/d3240_48_00045.png,1,78842,1,0,0
hsf_6/f3240_48/d3240_48/d3240_48_00014.png,8,78845,0,0,1
hsf_6/f3240_48/d3240_48/d3240_48_00011.png,2,78848,7,1,0
hsf_6/f3240_48/d3240_48/d3240_48_00028.png,8,78849,1,0,1
hsf_6/f3240_48/d3240_48/d3240_48_00073.png,6,78852,3,5,9
hsf_6/f3240_48/d3240_48/d3240_48_00005.png,5,78859,3,5,3
hsf_6/f3235_00/d3235_00/d3235_00_00045.png,3,78861,2,2,0
hsf_6/f3235_00/d3235_00/d3235_00_00046.png,5,78872,0,1,0
hsf_6/f3235_00/d3235_00/d3235_00_00054.png,2,78874,1,3,2
hsf_6/f3235_00/d3235_00/d3235_00_00082.png,2,78889,1,5,10
hsf_6/f3235_00/d3235_00/d3235_00_00005.png,5,78902,1,0,1
hsf_6/f3235_00/d3235_00/d3235_00_00094.png,3,78906,7,10,10
hsf_6/f3235_00/d3235_00/d3235_00_00051.png,2,78907,4,10,10
hsf_6/f3235_00/d3235_00/d3235_00_00013.png,3,78916,6,10,10
hsf_6/f3235_00/d3235_00/d3235_00_00031.png,1,78970,1,1,2
hsf_6/f3235_00/d3235_00/d3235_00_00081.png,3,78972,1,3,0
hsf_6/f3235_00/d3235_00/d3235_00_00063.png,3,78973,1,0,0
hsf_6/f3235_00/d3235_00/d3235_00_00091.png,6,78975,4,10,10
hsf_6/f3235_00/d3235_00/d3235_00_00023.png,3,78979,0,0,2
hsf_6/f3356_11/d3356_11/d3356_11_00010.png,1,79017,4,9,9
hsf_6/f3356_11/d3356_11/d3356_11_00110.png,9,79053,0,6,10
hsf_6/f3356_11/d3356_11/d3356_11_00009.png,0,79072,2,7,10
hsf_6/f3397_12/d3397_12/d3397_12_00060.png,2,79124,8,7,3
hsf_6/f3397_12/d3397_12/d3397_12_00093.png,3,79136,0,1,6
hsf_6/f3397_12/d3397_12/d3397_12_00003.png,3,79149,3,1,0
hsf_6/f3397_12/d3397_12/d3397_12_00053.png,4,79159,2,9,10
hsf_6/f3397_12/d3397_12/d3397_12_00101.png,3,79193,0,2,1
hsf_6/f3397_12/d3397_12/d3397_12_00119.png,2,79239,0,1,0
hsf_6/f3314_25/d3314_25/d3314_25_00070.png,8,79262,8,10,10
hsf_6/f3314_25/d3314_25/d3314_25_00051.png,3,79263,0,1,1
hsf_6/f3314_25/d3314_25/d3314_25_00082.png,8,79270,1,0,0
hsf_6/f3314_25/d3314_25/d3314_25_00107.png,6,79276,3,8,7
hsf_6/f3314_25/d3314_25/d3314_25_00002.png,2,79291,2,0,0
hsf_6/f3314_25/d3314_25/d3314_25_00021.png,3,79322,2,8,10
hsf_6/f3314_25/d3314_25/d3314_25_00037.png,6,79324,1,0,0
hsf_6/f3314_25/d3314_25/d3314_25_00058.png,2,79328,0,1,0
hsf_6/f3314_25/d3314_25/d3314_25_00043.png,8,79334,1,1,0
hsf_6/f3591_14/d3591_14/d3591_14_00103.png,2,79396,1,2,3
hsf_6/f3591_14/d3591_14/d3591_14_00045.png,9,79405,1,0,0
hsf_6/f3591_14/d3591_14/d3591_14_00109.png,9,79410,6,8,10
hsf_6/f3591_14/d3591_14/d3591_14_00079.png,8,79415,5,5,5
hsf_6/f3591_14/d3591_14/d3591_14_00005.png,5,79419,1,0,0
hsf_6/f3591_14/d3591_14/d3591_14_00046.png,1,79452,1,7,10
hsf_6/f3591_14/d3591_14/d3591_14_00083.png,7,79466,3,2,0
hsf_6/f3517_27/d3517_27/d3517_27_00091.png,1,79485,7,10,10
hsf_6/f3517_27/d3517_27/d3517_27_00038.png,8,79492,1,7,10
hsf_6/f3517_27/d3517_27/d3517_27_00041.png,7,79499,0,2,1
hsf_6/f3517_27/d3517_27/d3517_27_00099.png,4,79502,1,0,0
hsf_6/f3517_27/d3517_27/d3517_27_00018.png,8,79508,0,1,4
hsf_6/f3517_27/d3517_27/d3517_27_00090.png,8,79514,8,10,10
hsf_6/f3517_27/d3517_27/d3517_27_00060.png,8,79516,0,0,2
hsf_6/f3517_27/d3517_27/d3517_27_00112.png,8,79523,6,9,10
hsf_6/f3517_27/d3517_27/d3517_27_00015.png,5,79527,1,0,0
hsf_6/f3517_27/d3517_27/d3517_27_00035.png,8,79536,6,10,10
hsf_6/f3517_27/d3517_27/d3517_27_00005.png,5,79545,2,3,0
hsf_6/f3517_27/d3517_27/d3517_27_00065.png,8,79549,0,1,3
hsf_6/f3517_27/d3517_27/d3517_27_00075.png,3,79552,5,4,7
hsf_6/f3517_27/d3517_27/d3517_27_00028.png,8,79588,2,0,3
hsf_6/f3139_09/d3139_09/d3139_09_00031.png,7,79605,2,1,1
hsf_6/f3139_09/d3139_09/d3139_09_00035.png,5,79616,0,1,8
hsf_6/f3139_09/d3139_09/d3139_09_00013.png,3,79618,0,0,1
hsf_6/f3139_09/d3139_09/d3139_09_00040.png,5,79619,0,5,10
hsf_6/f3139_09/d3139_09/d3139_09_00080.png,7,79623,3,8,9
hsf_6/f3139_09/d3139_09/d3139_09_00066.png,6,79627,0,1,4
hsf_6/f3139_09/d3139_09/d3139_09_00025.png,5,79629,0,1,0
hsf_6/f3139_09/d3139_09/d3139_09_00027.png,7,79655,1,0,1
hsf_6/f3139_09/d3139_09/d3139_09_00020.png,0,79667,1,0,0
hsf_6/f3139_09/d3139_09/d3139_09_00003.png,3,79670,1,5,7
hsf_6/f3139_09/d3139_09/d3139_09_00087.png,5,79700,2,1,7
hsf_6/f3139_09/d3139_09/d3139_09_00104.png,5,79704,0,1,0
hsf_6/f3139_09/d3139_09/d3139_09_00097.png,5,79718,0,1,2
hsf_6/f3390_07/d3390_07/d3390_07_00057.png,0,79747,2,10,10
hsf_6/f3390_07/d3390_07/d3390_07_00010.png,0,79751,0,5,10
hsf_6/f3390_07/d3390_07/d3390_07_00055.png,0,79754,1,6,10
hsf_6/f3390_07/d3390_07/d3390_07_00112.png,0,79759,3,10,10
hsf_6/f3390_07/d3390_07/d3390_07_00007.png,7,79764,0,2,1
hsf_6/f3390_07/d3390_07/d3390_07_00078.png,0,79771,2,10,10
hsf_6/f3390_07/d3390_07/d3390_07_00049.png,0,79793,9,10,10
hsf_6/f3390_07/d3390_07/d3390_07_00067.png,0,79797,1,9,10
hsf_6/f3390_07/d3390_07/d3390_07_00000.png,0,79806,0,0,1
hsf_6/f3390_07/d3390_07/d3390_07_00069.png,4,79818,2,5,7
hsf_6/f3390_07/d3390_07/d3390_07_00066.png,0,79826,0,4,10
hsf_6/f3390_07/d3390_07/d3390_07_00093.png,0,79827,1,10,10
hsf_6/f3390_07/d3390_07/d3390_07_00075.png,0,79834,0,4,9
hsf_6/f3390_07/d3390_07/d3390_07_00052.png,0,79838,3,10,10
hsf_6/f3317_25/d3317_25/d3317_25_00057.png,2,79862,0,1,4
hsf_6/f3317_25/d3317_25/d3317_25_00040.png,9,79867,0,7,6
hsf_6/f3317_25/d3317_25/d3317_25_00039.png,1,79874,7,10,10
hsf_6/f3317_25/d3317_25/d3317_25_00096.png,9,79877,0,1,0
hsf_6/f3317_25/d3317_25/d3317_25_00036.png,7,79895,7,10,8
hsf_6/f3317_25/d3317_25/d3317_25_00074.png,2,79898,3,2,1
hsf_6/f3317_25/d3317_25/d3317_25_00109.png,9,79901,7,7,9
hsf_6/f3317_25/d3317_25/d3317_25_00067.png,9,79904,0,1,1
hsf_6/f3317_25/d3317_25/d3317_25_00051.png,6,79922,4,0,0
hsf_6/f3317_25/d3317_25/d3317_25_00007.png,7,79933,0,0,1
hsf_6/f3317_25/d3317_25/d3317_25_00091.png,2,79948,1,0,0
hsf_6/f3317_25/d3317_25/d3317_25_00106.png,3,79955,2,0,0
hsf_6/f3105_03/d3105_03/d3105_03_00101.png,7,79963,9,10,10
hsf_6/f3105_03/d3105_03/d3105_03_00053.png,4,79964,4,1,0
hsf_6/f3105_03/d3105_03/d3105_03_00113.png,9,79970,6,10,8
hsf_6/f3105_03/d3105_03/d3105_03_00050.png,8,79972,1,0,0
hsf_6/f3105_03/d3105_03/d3105_03_00104.png,3,79979,1,0,0
hsf_6/f3105_03/d3105_03/d3105_03_00034.png,3,80003,2,1,0
hsf_6/f3105_03/d3105_03/d3105_03_00011.png,3,80031,0,1,2
hsf_6/f3105_03/d3105_03/d3105_03_00103.png,8,80032,2,6,10
hsf_6/f3105_03/d3105_03/d3105_03_00098.png,8,80039,3,4,10
hsf_6/f3105_03/d3105_03/d3105_03_00082.png,0,80054,1,0,0
hsf_6/f3105_03/d3105_03/d3105_03_00044.png,1,80058,1,5,7
hsf_6/f3105_03/d3105_03/d3105_03_00078.png,8,80064,0,1,3
hsf_6/f3105_03/d3105_03/d3105_03_00012.png,4,80075,2,2,0
hsf_6/f3369_37/d3369_37/d3369_37_00124.png,3,80306,5,7,10
hsf_6/f3369_37/d3369_37/d3369_37_00005.png,5,80321,0,0,1
hsf_6/f3113_40/d3113_40/d3113_40_00053.png,1,80331,9,10,10
hsf_6/f3113_40/d3113_40/d3113_40_00052.png,1,80347,2,10,10
hsf_6/f3113_40/d3113_40/d3113_40_00097.png,4,80362,2,9,10
hsf_6/f3113_40/d3113_40/d3113_40_00007.png,7,80391,3,3,6
hsf_6/f3113_40/d3113_40/d3113_40_00034.png,7,80407,1,6,9
hsf_6/f3113_40/d3113_40/d3113_40_00010.png,0,80428,1,3,3
hsf_6/f3539_44/d3539_44/d3539_44_00072.png,5,80449,2,1,1
hsf_6/f3539_44/d3539_44/d3539_44_00067.png,0,80452,8,10,10
hsf_6/f3539_44/d3539_44/d3539_44_00025.png,5,80458,0,0,1
hsf_6/f3539_44/d3539_44/d3539_44_00048.png,5,80466,3,7,6
hsf_6/f3539_44/d3539_44/d3539_44_00101.png,8,80470,1,0,0
hsf_6/f3539_44/d3539_44/d3539_44_00029.png,9,80474,1,1,3
hsf_6/f3539_44/d3539_44/d3539_44_00097.png,5,80476,7,8,10
hsf_6/f3539_44/d3539_44/d3539_44_00008.png,8,80485,0,5,8
hsf_6/f3539_44/d3539_44/d3539_44_00091.png,5,80487,0,6,10
hsf_6/f3539_44/d3539_44/d3539_44_00066.png,5,80488,0,4,2
hsf_6/f3539_44/d3539_44/d3539_44_00038.png,5,80490,2,8,10
hsf_6/f3539_44/d3539_44/d3539_44_00005.png,5,80497,9,10,10
hsf_6/f3539_44/d3539_44/d3539_44_00037.png,3,80500,0,1,0
hsf_6/f3539_44/d3539_44/d3539_44_00069.png,5,80501,7,4,4
hsf_6/f3539_44/d3539_44/d3539_44_00065.png,0,80502,9,10,10
hsf_6/f3539_44/d3539_44/d3539_44_00090.png,8,80512,1,0,0
hsf_6/f3539_44/d3539_44/d3539_44_00036.png,0,80521,9,10,10
hsf_6/f3539_44/d3539_44/d3539_44_00096.png,3,80527,1,1,3
hsf_6/f3539_44/d3539_44/d3539_44_00074.png,9,80546,1,0,0
hsf_6/f3539_44/d3539_44/d3539_44_00015.png,5,80552,2,7,7
hsf_6/f3539_44/d3539_44/d3539_44_00060.png,8,80555,0,0,1
hsf_6/f3539_44/d3539_44/d3539_44_00093.png,8,80566,1,7,10
hsf_6/f3539_44/d3539_44/d3539_44_00059.png,3,80570,3,10,10
hsf_6/f3589_24/d3589_24/d3589_24_00068.png,0,80573,0,0,1
hsf_6/f3589_24/d3589_24/d3589_24_00110.png,3,80604,0,2,3
hsf_6/f3589_24/d3589_24/d3589_24_00015.png,5,80621,5,7,6
hsf_6/f3589_24/d3589_24/d3589_24_00077.png,0,80635,2,9,9
hsf_6/f3589_24/d3589_24/d3589_24_00092.png,3,80656,3,1,1
hsf_6/f3589_24/d3589_24/d3589_24_00108.png,0,80672,1,0,0
hsf_6/f3589_24/d3589_24/d3589_24_00112.png,7,80681,0,0,3
hsf_6/f3509_42/d3509_42/d3509_42_00012.png,6,80734,1,0,0
hsf_6/f3176_15/d3176_15/d3176_15_00109.png,3,80845,0,0,1
hsf_6/f3176_15/d3176_15/d3176_15_00024.png,6,80850,2,3,7
hsf_6/f3132_12/d3132_12/d3132_12_00052.png,2,80960,3,0,0
hsf_6/f3123_42/d3123_42/d3123_42_00044.png,4,81060,0,0,4
hsf_6/f3123_42/d3123_42/d3123_42_00090.png,2,81105,1,0,0
hsf_6/f3466_22/d3466_22/d3466_22_00114.png,4,81298,0,1,5
hsf_6/f3466_22/d3466_22/d3466_22_00052.png,8,81301,0,0,1
hsf_6/f3312_28/d3312_28/d3312_28_00043.png,3,81324,1,2,3
hsf_6/f3312_28/d3312_28/d3312_28_00011.png,3,81327,0,1,0
hsf_6/f3312_28/d3312_28/d3312_28_00062.png,3,81335,0,2,10
hsf_6/f3312_28/d3312_28/d3312_28_00026.png,4,81363,1,1,0
hsf_6/f3312_28/d3312_28/d3312_28_00078.png,2,81375,0,2,1
hsf_6/f3312_28/d3312_28/d3312_28_00008.png,0,81419,9,10,10
hsf_6/f3312_28/d3312_28/d3312_28_00000.png,0,81423,0,2,4
hsf_6/f3417_01/d3417_01/d3417_01_00086.png,6,81474,0,1,1
hsf_6/f3417_01/d3417_01/d3417_01_00030.png,8,81479,9,10,10
hsf_6/f3417_01/d3417_01/d3417_01_00113.png,8,81498,3,1,0
hsf_6/f3417_01/d3417_01/d3417_01_00070.png,8,81530,1,0,0
hsf_6/f3335_15/d3335_15/d3335_15_00088.png,8,81552,2,1,0
hsf_6/f3335_15/d3335_15/d3335_15_00039.png,5,81553,1,1,1
hsf_6/f3335_15/d3335_15/d3335_15_00119.png,5,81566,4,10,10
hsf_6/f3335_15/d3335_15/d3335_15_00044.png,3,81573,7,10,10
hsf_6/f3335_15/d3335_15/d3335_15_00041.png,3,81597,8,10,10
hsf_6/f3335_15/d3335_15/d3335_15_00005.png,5,81619,0,0,1
hsf_6/f3335_15/d3335_15/d3335_15_00063.png,8,81622,4,0,0
hsf_6/f3335_15/d3335_15/d3335_15_00108.png,3,81629,1,5,10
hsf_6/f3335_15/d3335_15/d3335_15_00095.png,3,81638,6,7,7
hsf_6/f3335_15/d3335_15/d3335_15_00036.png,1,81669,0,0,2
hsf_6/f3455_32/d3455_32/d3455_32_00110.png,5,81686,3,8,10
hsf_6/f3455_32/d3455_32/d3455_32_00047.png,2,81701,2,3,7
hsf_6/f3455_32/d3455_32/d3455_32_00104.png,9,81703,0,1,0
hsf_6/f3455_32/d3455_32/d3455_32_00000.png,0,81725,0,2,4
hsf_6/f3455_32/d3455_32/d3455_32_00050.png,2,81733,3,10,10
hsf_6/f3455_32/d3455_32/d3455_32_00065.png,8,81752,5,5,7
hsf_6/f3455_32/d3455_32/d3455_32_00102.png,2,81780,6,10,10
hsf_6/f3455_32/d3455_32/d3455_32_00098.png,0,81786,5,10,10
hsf_6/f3202_01/d3202_01/d3202_01_00031.png,7,81810,1,1,6
hsf_6/f3202_01/d3202_01/d3202_01_00080.png,7,81825,4,9,9
hsf_6/f3202_01/d3202_01/d3202_01_00091.png,3,81831,1,0,3
hsf_6/f3202_01/d3202_01/d3202_01_00028.png,8,81848,1,0,0
hsf_6/f3202_01/d3202_01/d3202_01_00103.png,4,81859,0,2,3
hsf_6/f3202_01/d3202_01/d3202_01_00015.png,5,81860,0,0,1
hsf_6/f3202_01/d3202_01/d3202_01_00004.png,4,81864,0,0,1
hsf_6/f3202_01/d3202_01/d3202_01_00089.png,7,81866,2,0,1
hsf_6/f3400_08/d3400_08/d3400_08_00127.png,6,81940,4,9,9
hsf_6/f3400_08/d3400_08/d3400_08_00113.png,6,81947,1,2,3
hsf_6/f3400_08/d3400_08/d3400_08_00122.png,6,81967,9,9,9
hsf_6/f3400_08/d3400_08/d3400_08_00049.png,6,82002,2,1,0
hsf_6/f3400_08/d3400_08/d3400_08_00060.png,7,82023,8,10,10
hsf_6/f3109_30/d3109_30/d3109_30_00092.png,2,82049,1,1,4
hsf_6/f3109_30/d3109_30/d3109_30_00106.png,3,82119,0,1,0
hsf_6/f3109_30/d3109_30/d3109_30_00040.png,3,82124,1,6,10
hsf_6/f3282_28/d3282_28/d3282_28_00000.png,0,82208,1,0,0
hsf_6/f3379_03/d3379_03/d3379_03_00005.png,5,82313,1,0,0
hsf_6/f3379_03/d3379_03/d3379_03_00028.png,8,82314,2,0,0
hsf_6/f3379_03/d3379_03/d3379_03_00085.png,6,82317,1,0,0
hsf_6/f3379_03/d3379_03/d3379_03_00022.png,2,82331,1,0,0
hsf_6/f3379_03/d3379_03/d3379_03_00006.png,5,82344,7,6,3
hsf_6/f3379_03/d3379_03/d3379_03_00079.png,2,82345,2,2,5
hsf_6/f3379_03/d3379_03/d3379_03_00092.png,8,82351,1,0,0
hsf_6/f3379_03/d3379_03/d3379_03_00065.png,8,82352,2,0,1
hsf_6/f3379_03/d3379_03/d3379_03_00062.png,8,82367,0,0,1
hsf_6/f3379_03/d3379_03/d3379_03_00090.png,8,82395,1,0,0
hsf_6/f3379_03/d3379_03/d3379_03_00067.png,5,82397,6,1,0
hsf_6/f3379_03/d3379_03/d3379_03_00066.png,6,82406,2,3,5
